hhid,animalid,altitude,goats,sheep,cattle,donkeys,species,breed,sex,age,bdt,bsr,avaq,area,pathogen,landuse,result
3033,70039,66.6,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT073434,BSR015770,AVAQ70039,Bura,brucella,Irrigated,negative
3033,70221,66.6,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT073458,BSR015755,AVAQ70221,Bura,rvf,Irrigated,positive
3033,70197,66.6,12,13,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073436,BSR015762,AVAQ70197,Bura,qfever,Irrigated,negative
3033,70197,66.6,12,13,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073436,BSR015762,AVAQ70197,Bura,rvf,Irrigated,positive
3033,70190,66.6,12,13,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073457,BSR016465,AVAQ70190,Bura,qfever,Irrigated,negative
3033,70073,66.6,12,13,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073452,BSR015751,AVAQ70073,Bura,brucella,Irrigated,negative
3033,70236,66.6,12,13,0,0,Sheep,Black Head Persian,Male,Adult,BDT072705,BSR015728,AVAQ70236,Bura,qfever,Irrigated,negative
3033,70066,66.6,12,13,0,0,Sheep,Black Head Persian,Female,Weaner,BDT073455,BSR015757,AVAQ70066,Bura,rvf,Irrigated,negative
3033,70039,66.6,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT073434,BSR015770,AVAQ70039,Bura,rvf,Irrigated,positive
3033,70193,66.6,12,13,0,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT073443,BSR015741,AVAQ70193,Bura,brucella,Irrigated,negative
3033,70221,66.6,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT073458,BSR015755,AVAQ70221,Bura,qfever,Irrigated,negative
3033,70073,66.6,12,13,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073452,BSR015751,AVAQ70073,Bura,qfever,Irrigated,negative
3033,70238,66.6,12,13,0,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT073456,BSR016455,AVAQ70238,Bura,brucella,Irrigated,negative
3033,70066,66.6,12,13,0,0,Sheep,Black Head Persian,Female,Weaner,BDT073455,BSR015757,AVAQ70066,Bura,brucella,Irrigated,negative
3033,70238,66.6,12,13,0,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT073456,BSR016455,AVAQ70238,Bura,rvf,Irrigated,negative
3033,70192,66.6,12,13,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073448,BSR015758,AVAQ70192,Bura,brucella,Irrigated,negative
3033,70236,66.6,12,13,0,0,Sheep,Black Head Persian,Male,Adult,BDT072705,BSR015728,AVAQ70236,Bura,rvf,Irrigated,negative
3034,69971,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073412,BSR015759,AVAQ69971,Bura,rvf,Irrigated,negative
3034,70242,71.3,120,200,140,0,Cattle,Orma Boran,Female,Adult,BDT073426,BSR016392,AVAQ70242,Bura,qfever,Irrigated,negative
3034,70074,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073417,BSR016390,AVAQ70074,Bura,brucella,Irrigated,negative
3034,70201,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073447,BSR015769,AVAQ70201,Bura,rvf,Irrigated,negative
3034,70227,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073425,BSR016388,AVAQ70227,Bura,rvf,Irrigated,negative
3034,70249,71.3,120,200,140,0,Cattle,Orma Boran,Male,Weaner,BDT073411,BSR015752,AVAQ70249,Bura,rvf,Irrigated,negative
3034,70159,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073450,BSR015742,AVAQ70159,Bura,rvf,Irrigated,negative
3034,70224,71.3,120,200,140,0,Cattle,"Orma Boran, Cross",Female,Kid/Lamb/Calf,BDT073418,BSR016391,AVAQ70224,Bura,qfever,Irrigated,negative
3034,70159,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073450,BSR015742,AVAQ70159,Bura,qfever,Irrigated,negative
3034,70214,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073430,BSR016393,AVAQ70214,Bura,brucella,Irrigated,negative
3034,70074,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073417,BSR016390,AVAQ70074,Bura,rvf,Irrigated,negative
3034,70052,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073438,BSR016389,AVAQ70052,Bura,rvf,Irrigated,negative
3034,70191,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT072681,BSR016379,AVAQ70191,Bura,qfever,Irrigated,negative
3034,70195,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT073415,BSR016385,AVAQ70195,Bura,qfever,Irrigated,negative
3034,70242,71.3,120,200,140,0,Cattle,Orma Boran,Female,Adult,BDT073426,BSR016392,AVAQ70242,Bura,brucella,Irrigated,positive
3034,70063,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073419,BSR016387,AVAQ70063,Bura,brucella,Irrigated,negative
3034,70214,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073430,BSR016393,AVAQ70214,Bura,qfever,Irrigated,negative
3034,70232,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073429,BSR016386,AVAQ70232,Bura,rvf,Irrigated,negative
3034,70225,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073410,BSR015761,AVAQ70225,Bura,rvf,Irrigated,negative
3034,70195,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT073415,BSR016385,AVAQ70195,Bura,brucella,Irrigated,positive
3034,70052,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073438,BSR016389,AVAQ70052,Bura,qfever,Irrigated,negative
3034,70235,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073431,BSR016394,AVAQ70235,Bura,brucella,Irrigated,negative
3034,70046,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073445,BSR015744,AVAQ70046,Bura,brucella,Irrigated,negative
3034,70090,71.3,120,200,140,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072750,BSR016384,AVAQ70090,Bura,rvf,Irrigated,negative
3034,70225,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073410,BSR015761,AVAQ70225,Bura,brucella,Irrigated,negative
3034,69971,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073412,BSR015759,AVAQ69971,Bura,qfever,Irrigated,negative
3034,70232,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073429,BSR016386,AVAQ70232,Bura,brucella,Irrigated,negative
3034,70071,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073414,BSR016382,AVAQ70071,Bura,rvf,Irrigated,negative
3034,70063,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073419,BSR016387,AVAQ70063,Bura,rvf,Irrigated,negative
3034,70201,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073447,BSR015769,AVAQ70201,Bura,qfever,Irrigated,negative
3034,70045,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT073420,BSR016383,AVAQ70045,Bura,rvf,Irrigated,negative
3034,70191,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT072681,BSR016379,AVAQ70191,Bura,rvf,Irrigated,negative
3034,69993,71.3,120,200,140,0,Cattle,Orma Boran,Female,Adult,BDT073453,BSR015753,AVAQ69993,Bura,brucella,Irrigated,negative
3034,70045,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT073420,BSR016383,AVAQ70045,Bura,qfever,Irrigated,negative
3034,70249,71.3,120,200,140,0,Cattle,Orma Boran,Male,Weaner,BDT073411,BSR015752,AVAQ70249,Bura,qfever,Irrigated,negative
3034,70071,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073414,BSR016382,AVAQ70071,Bura,brucella,Irrigated,negative
3034,69971,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073412,BSR015759,AVAQ69971,Bura,brucella,Irrigated,negative
3034,70224,71.3,120,200,140,0,Cattle,"Orma Boran, Cross",Female,Kid/Lamb/Calf,BDT073418,BSR016391,AVAQ70224,Bura,rvf,Irrigated,negative
3034,70227,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073425,BSR016388,AVAQ70227,Bura,brucella,Irrigated,positive
3034,70222,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT072504,BSR016408,AVAQ70222,Bura,brucella,Irrigated,negative
3034,70198,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073413,BSR015764,AVAQ70198,Bura,brucella,Irrigated,negative
3034,70214,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073430,BSR016393,AVAQ70214,Bura,rvf,Irrigated,negative
3034,70232,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073429,BSR016386,AVAQ70232,Bura,qfever,Irrigated,negative
3034,70074,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073417,BSR016390,AVAQ70074,Bura,qfever,Irrigated,negative
3034,70061,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT073427,BSR016378,AVAQ70061,Bura,qfever,Irrigated,negative
3034,70222,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT072504,BSR016408,AVAQ70222,Bura,rvf,Irrigated,negative
3034,70195,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT073415,BSR016385,AVAQ70195,Bura,rvf,Irrigated,negative
3034,70046,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073445,BSR015744,AVAQ70046,Bura,qfever,Irrigated,negative
3034,70242,71.3,120,200,140,0,Cattle,Orma Boran,Female,Adult,BDT073426,BSR016392,AVAQ70242,Bura,rvf,Irrigated,positive
3034,70090,71.3,120,200,140,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072750,BSR016384,AVAQ70090,Bura,qfever,Irrigated,negative
3034,70222,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT072504,BSR016408,AVAQ70222,Bura,qfever,Irrigated,negative
3034,70049,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073424,BSR016381,AVAQ70049,Bura,qfever,Irrigated,negative
3034,70052,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073438,BSR016389,AVAQ70052,Bura,brucella,Irrigated,negative
3034,70235,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073431,BSR016394,AVAQ70235,Bura,rvf,Irrigated,negative
3034,70198,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073413,BSR015764,AVAQ70198,Bura,rvf,Irrigated,negative
3034,70159,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073450,BSR015742,AVAQ70159,Bura,brucella,Irrigated,negative
3034,70235,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073431,BSR016394,AVAQ70235,Bura,qfever,Irrigated,negative
3034,70061,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT073427,BSR016378,AVAQ70061,Bura,brucella,Irrigated,negative
3034,70063,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073419,BSR016387,AVAQ70063,Bura,qfever,Irrigated,negative
3034,70198,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073413,BSR015764,AVAQ70198,Bura,qfever,Irrigated,negative
3034,69993,71.3,120,200,140,0,Cattle,Orma Boran,Female,Adult,BDT073453,BSR015753,AVAQ69993,Bura,qfever,Irrigated,negative
3034,70049,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073424,BSR016381,AVAQ70049,Bura,brucella,Irrigated,negative
3034,70225,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073410,BSR015761,AVAQ70225,Bura,qfever,Irrigated,negative
3034,70191,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT072681,BSR016379,AVAQ70191,Bura,brucella,Irrigated,negative
3034,70224,71.3,120,200,140,0,Cattle,"Orma Boran, Cross",Female,Kid/Lamb/Calf,BDT073418,BSR016391,AVAQ70224,Bura,brucella,Irrigated,negative
3034,70249,71.3,120,200,140,0,Cattle,Orma Boran,Male,Weaner,BDT073411,BSR015752,AVAQ70249,Bura,brucella,Irrigated,negative
3034,70046,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073445,BSR015744,AVAQ70046,Bura,rvf,Irrigated,negative
3034,70045,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT073420,BSR016383,AVAQ70045,Bura,brucella,Irrigated,negative
3034,70071,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073414,BSR016382,AVAQ70071,Bura,qfever,Irrigated,negative
3034,70090,71.3,120,200,140,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072750,BSR016384,AVAQ70090,Bura,brucella,Irrigated,negative
3034,70201,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Adult,BDT073447,BSR015769,AVAQ70201,Bura,brucella,Irrigated,negative
3034,70061,71.3,120,200,140,0,Sheep,Black Head Persian,Female,Adult,BDT073427,BSR016378,AVAQ70061,Bura,rvf,Irrigated,negative
3034,70049,71.3,120,200,140,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT073424,BSR016381,AVAQ70049,Bura,rvf,Irrigated,negative
3034,69993,71.3,120,200,140,0,Cattle,Orma Boran,Female,Adult,BDT073453,BSR015753,AVAQ69993,Bura,rvf,Irrigated,negative
3035,69924,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT072473,BSR016422,AVAQ69924,Bura,rvf,Irrigated,positive
3035,70166,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072753,BSR016396,AVAQ70166,Bura,brucella,Irrigated,positive
3035,70087,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072479,BSR016402,AVAQ70087,Bura,rvf,Irrigated,positive
3035,69924,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT072473,BSR016422,AVAQ69924,Bura,qfever,Irrigated,negative
3035,70116,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073423,BSR016397,AVAQ70116,Bura,qfever,Irrigated,negative
3035,69941,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT072495,BSR016416,AVAQ69941,Bura,rvf,Irrigated,negative
3035,69924,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT072473,BSR016422,AVAQ69924,Bura,brucella,Irrigated,negative
3035,70116,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073423,BSR016397,AVAQ70116,Bura,brucella,Irrigated,negative
3035,69941,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT072495,BSR016416,AVAQ69941,Bura,qfever,Irrigated,negative
3035,70166,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072753,BSR016396,AVAQ70166,Bura,rvf,Irrigated,positive
3035,70116,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073423,BSR016397,AVAQ70116,Bura,rvf,Irrigated,positive
3035,70087,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072479,BSR016402,AVAQ70087,Bura,brucella,Irrigated,negative
3035,69941,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT072495,BSR016416,AVAQ69941,Bura,brucella,Irrigated,negative
3035,70166,71.9,18,0,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072753,BSR016396,AVAQ70166,Bura,qfever,Irrigated,negative
3036,70015,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT072501,BSR016412,AVAQ70015,Bura,rvf,Irrigated,negative
3036,70133,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Kid/Lamb/Calf,BDT072506,BSR016406,AVAQ70133,Bura,rvf,Irrigated,negative
3036,70105,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT072485,BSR016401,AVAQ70105,Bura,qfever,Irrigated,positive
3036,70105,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT072485,BSR016401,AVAQ70105,Bura,rvf,Irrigated,positive
3036,70144,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072471,BSR016400,AVAQ70144,Bura,qfever,Irrigated,negative
3036,70144,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072471,BSR016400,AVAQ70144,Bura,brucella,Irrigated,negative
3036,70100,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Female,Kid/Lamb/Calf,BDT072493,BSR016404,AVAQ70100,Bura,rvf,Irrigated,negative
3036,70015,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT072501,BSR016412,AVAQ70015,Bura,brucella,Irrigated,negative
3036,70144,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072471,BSR016400,AVAQ70144,Bura,rvf,Irrigated,positive
3036,70101,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Weaner,BDT072482,BSR016407,AVAQ70101,Bura,rvf,Irrigated,negative
3036,70105,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT072485,BSR016401,AVAQ70105,Bura,brucella,Irrigated,negative
3036,70133,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Kid/Lamb/Calf,BDT072506,BSR016406,AVAQ70133,Bura,brucella,Irrigated,negative
3036,70101,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Weaner,BDT072482,BSR016407,AVAQ70101,Bura,brucella,Irrigated,negative
3036,70194,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT072507,BSR016398,AVAQ70194,Bura,rvf,Irrigated,positive
3036,70163,67.8,12,13,0,0,Sheep,Black Head Persian,Male,Adult,BDT072477,BSR016405,AVAQ70163,Bura,brucella,Irrigated,negative
3036,70015,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Adult,BDT072501,BSR016412,AVAQ70015,Bura,qfever,Irrigated,positive
3036,70100,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Female,Kid/Lamb/Calf,BDT072493,BSR016404,AVAQ70100,Bura,brucella,Irrigated,negative
3036,70133,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Kid/Lamb/Calf,BDT072506,BSR016406,AVAQ70133,Bura,qfever,Irrigated,negative
3036,70165,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT072468,BSR016421,AVAQ70165,Bura,brucella,Irrigated,negative
3036,70165,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT072468,BSR016421,AVAQ70165,Bura,qfever,Irrigated,negative
3036,70194,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT072507,BSR016398,AVAQ70194,Bura,brucella,Irrigated,negative
3036,70163,67.8,12,13,0,0,Sheep,Black Head Persian,Male,Adult,BDT072477,BSR016405,AVAQ70163,Bura,rvf,Irrigated,negative
3036,70165,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Male,Weaner,BDT072468,BSR016421,AVAQ70165,Bura,rvf,Irrigated,negative
3036,70109,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072488,BSR016395,AVAQ70109,Bura,rvf,Irrigated,positive
3036,70194,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT072507,BSR016398,AVAQ70194,Bura,qfever,Irrigated,negative
3036,70163,67.8,12,13,0,0,Sheep,Black Head Persian,Male,Adult,BDT072477,BSR016405,AVAQ70163,Bura,qfever,Irrigated,negative
3036,70101,67.8,12,13,0,0,Sheep,Black Head Persian,Female,Weaner,BDT072482,BSR016407,AVAQ70101,Bura,qfever,Irrigated,negative
3036,70109,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072488,BSR016395,AVAQ70109,Bura,brucella,Irrigated,negative
3036,70100,67.8,12,13,0,0,Goat,"Galla Goat, Cross",Female,Kid/Lamb/Calf,BDT072493,BSR016404,AVAQ70100,Bura,qfever,Irrigated,negative
3037,70012,72.4,9,25,8,0,Sheep,Black Head Persian,Female,Adult,BDT072478,BSR016380,AVAQ70012,Bura,rvf,Irrigated,positive
3037,69943,72.4,9,25,8,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072497,BSR016418,AVAQ69943,Bura,rvf,Irrigated,positive
3037,70012,72.4,9,25,8,0,Sheep,Black Head Persian,Female,Adult,BDT072478,BSR016380,AVAQ70012,Bura,qfever,Irrigated,negative
3037,69943,72.4,9,25,8,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072497,BSR016418,AVAQ69943,Bura,qfever,Irrigated,negative
3037,70230,72.4,9,25,8,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT072490,BSR016410,AVAQ70230,Bura,rvf,Irrigated,positive
3037,70230,72.4,9,25,8,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT072490,BSR016410,AVAQ70230,Bura,brucella,Irrigated,negative
3037,70230,72.4,9,25,8,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT072490,BSR016410,AVAQ70230,Bura,qfever,Irrigated,negative
3037,70122,72.4,9,25,8,0,Sheep,Black Head Persian,Female,Weaner,BDT072492,BSR016449,AVAQ70122,Bura,rvf,Irrigated,negative
3037,70122,72.4,9,25,8,0,Sheep,Black Head Persian,Female,Weaner,BDT072492,BSR016449,AVAQ70122,Bura,brucella,Irrigated,negative
3037,70012,72.4,9,25,8,0,Sheep,Black Head Persian,Female,Adult,BDT072478,BSR016380,AVAQ70012,Bura,brucella,Irrigated,positive
3037,69943,72.4,9,25,8,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072497,BSR016418,AVAQ69943,Bura,brucella,Irrigated,negative
3037,70122,72.4,9,25,8,0,Sheep,Black Head Persian,Female,Weaner,BDT072492,BSR016449,AVAQ70122,Bura,qfever,Irrigated,negative
3038,68526,69.2,37,58,0,0,Sheep,Black Head Persian,Female,Kid/Lamb/Calf,BDT072460,BSR015733,AVAQ68526,Bura,brucella,Irrigated,negative
3038,68333,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Adult,BDT072465,BSR016582,AVAQ68333,Bura,qfever,Irrigated,negative
3038,68526,69.2,37,58,0,0,Sheep,Black Head Persian,Female,Kid/Lamb/Calf,BDT072460,BSR015733,AVAQ68526,Bura,qfever,Irrigated,negative
3038,68513,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073409,BSR016413,AVAQ68513,Bura,qfever,Irrigated,negative
3038,68494,69.2,37,58,0,0,Sheep,Black Head Persian,Female,Adult,BDT072500,BSR016624,AVAQ68494,Bura,rvf,Irrigated,negative
3038,68520,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072487,BSR016619,AVAQ68520,Bura,brucella,Irrigated,negative
3038,68333,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Adult,BDT072465,BSR016582,AVAQ68333,Bura,brucella,Irrigated,negative
3038,68179,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Adult,BDT072469,BSR016415,AVAQ68179,Bura,rvf,Irrigated,negative
3038,68512,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072463,BSR016575,AVAQ68512,Bura,brucella,Irrigated,negative
3038,68172,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072475,BSR016414,AVAQ68172,Bura,qfever,Irrigated,negative
3038,68172,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072475,BSR016414,AVAQ68172,Bura,rvf,Irrigated,negative
3038,68333,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Adult,BDT072465,BSR016582,AVAQ68333,Bura,rvf,Irrigated,positive
3038,68490,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Male,Kid/Lamb/Calf,BDT072499,BSR016417,AVAQ68490,Bura,qfever,Irrigated,negative
3038,68446,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Male,Adult,BDT072480,BSR016444,AVAQ68446,Bura,rvf,Irrigated,negative
3038,68512,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072463,BSR016575,AVAQ68512,Bura,qfever,Irrigated,negative
3038,68501,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT072466,BSR016409,AVAQ68501,Bura,rvf,Irrigated,negative
3038,68493,69.2,37,58,0,0,Sheep,Black Head Persian,Female,Kid/Lamb/Calf,BDT072481,BSR016593,AVAQ68493,Bura,qfever,Irrigated,negative
3038,68499,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT072483,BSR016419,AVAQ68499,Bura,qfever,Irrigated,negative
3038,68172,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT072475,BSR016414,AVAQ68172,Bura,brucella,Irrigated,negative
3038,68328,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Weaner,BDT072489,BSR016585,AVAQ68328,Bura,rvf,Irrigated,negative
3038,68332,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Adult,BDT072474,BSR016587,AVAQ68332,Bura,brucella,Irrigated,negative
3038,68219,69.2,37,58,0,0,Sheep,Black Head Persian,Female,Adult,BDT072486,BSR016420,AVAQ68219,Bura,qfever,Irrigated,negative
3038,68328,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Weaner,BDT072489,BSR016585,AVAQ68328,Bura,qfever,Irrigated,negative
3038,68328,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Weaner,BDT072489,BSR016585,AVAQ68328,Bura,brucella,Irrigated,negative
3038,68318,69.2,37,58,0,0,Sheep,Black Head Persian,Female,Adult,BDT072505,BSR016622,AVAQ68318,Bura,qfever,Irrigated,negative
3038,68443,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Weaner,BDT072459,BSR016423,AVAQ68443,Bura,qfever,Irrigated,negative
3038,68512,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Kid/Lamb/Calf,BDT072463,BSR016575,AVAQ68512,Bura,rvf,Irrigated,negative
3038,68443,69.2,37,58,0,0,Sheep,Black Head Persian,Male,Weaner,BDT072459,BSR016423,AVAQ68443,Bura,rvf,Irrigated,negative
3038,68428,69.2,37,58,0,0,Sheep,Black Head Persian,Female,Adult,BDT072467,BSR016590,AVAQ68428,Bura,brucella,Irrigated,negative
3038,68499,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Weaner,BDT072483,BSR016419,AVAQ68499,Bura,brucella,Irrigated,negative
3038,68513,69.2,37,58,0,0,Goat,"Galla Goat, Cross",Female,Adult,BDT073409,BSR016413,AVAQ68513,Bura,brucella,Irrigated,negative
